Count,Site ID number,Parameter,Start date,Start time,End date,End time,Sampling Strategy,Model Iterations,subsamples,percent culled,Mean ,SD of Mean (column L),5th Percentile,10th Percentile,20th Percentile,30th Percentile,40th Percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,Mean Abs diff of mean,SD of abs diff of mean,Mean Abs diff of 5th percentile,Abs diff 10th,Abs diff 20th,Abs diff 30th,Abs diff 40th,Abs diff 50th,Abs diff 60th,Abs diff 70th,Abs diff 80th,Abs diff 90th,Abs diff 95th,Rel diff mean,SD of rel diff of mean,Rel diff 5th,Rel diff 10th,Rel diff 20th,Rel diff 30th,Rel diff 40th,Rel diff 50th,Rel diff 60th,Rel diff 70th,Rel diff 80th,Rel diff 90th,Rel diff 95th,SD of abs diff of 5th,SD of abs diff of 10th,SD of abs diff of 20th,SD of abs diff of 30th,SD of abs diff of 40th,SD of abs diff of 50th,SD of abs diff of 60th,SD of abs diff of 70th,SD of abs diff of 80th,SD of abs diff of 90th,SD of abs diff of 95th,SD of rel diff of 5th,SD of rel diff of 10th,SD of rel diff of 20th,SD of rel diff of 30th,SD of rel diff of 40th,SD of rel diff of 50th,SD of rel diff of 60th,SD of rel diff of 70th,SD of rel diff of 80th,SD of rel diff of 90th,SD of rel diff of 95th
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,8.964545999999999,0.0,5.0365,5.4963,6.3987,7.395,8.254,9.0684,9.8903,10.7419,11.6038,12.2388,12.5242,-0.00435045454545447,0.0,-0.4802,-0.3961,-0.2839,-0.1867,-0.0968,-0.0064,0.0872,0.1745,0.2787,0.387,0.4729,-0.26928257157272645,0.0,-6.6064,-5.3593,-3.7565,-2.3311,-1.2471,-0.1625,0.982,1.9986,3.3084,4.6867,5.7295,0.4263,0.4108,0.3863,0.3721,0.3647,0.3601,0.3528,0.3572,0.3606,0.3839,0.4037,6.1505,5.66,5.1718,4.6573,4.4792,4.3335,4.2131,4.2665,4.1748,4.5855,4.8771
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,7.7491579999999995,0.0,7.4576,7.502,7.5909,7.6642,7.7218,7.7794,7.8249,7.8704,7.9214,7.9779,8.0062,0.002093181818181729,0.0,-0.2457,-0.218,-0.072,-0.0426,-0.0256,0.0014,0.0237,0.0623,0.1018,0.1534,0.1628,0.020632838440535074,0.0,-3.3755,-2.9749,-0.9436,-0.5551,-0.3382,0.0168,0.2989,0.7936,1.2864,1.9389,2.0575,0.1854,0.1776,0.1229,0.1203,0.1223,0.1202,0.1242,0.126,0.1244,0.1336,0.134,2.5628,2.4331,1.5918,1.5496,1.5704,1.5405,1.5869,1.6108,1.5776,1.711,1.717
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,7.7491579999999995,0.0,7.3442,7.4278,7.5575,7.6524,7.7243,7.7828,7.8356,7.8877,7.9446,8.0195,8.0724,0.002093181818181729,0.0,-0.1718,-0.1463,-0.0623,-0.0355,-0.0168,0.0027,0.0212,0.0468,0.0748,0.1122,0.1319,0.020632838440535074,0.0,-2.3433,-1.9902,-0.8094,-0.4602,-0.2179,0.0326,0.2701,0.5986,0.9571,1.4292,1.6855,0.1341,0.129,0.0851,0.0818,0.0824,0.0821,0.0816,0.0834,0.0863,0.098,0.1039,1.8529,1.7679,1.1012,1.0551,1.0603,1.0502,1.0421,1.0645,1.1066,1.2602,1.3443
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,7.7491579999999995,0.0,7.3038,7.3973,7.5501,7.6545,7.7246,7.7867,7.8387,7.8918,7.9522,8.0335,8.0922,0.002093181818181729,0.0,-0.1432,-0.1248,-0.0551,-0.0332,-0.0145,0.0033,0.0206,0.0414,0.0643,0.0964,0.1171,0.020632838440535074,0.0,-1.9454,-1.6957,-0.7161,-0.4285,-0.1871,0.0409,0.2644,0.5324,0.8265,1.2345,1.5023,0.1199,0.1164,0.071,0.0688,0.0683,0.069,0.0682,0.0687,0.0722,0.0862,0.0912,1.6569,1.6012,0.9191,0.8852,0.8768,0.8811,0.8728,0.878,0.9264,1.11,1.1836
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,7.7491579999999995,0.0,7.2814,7.3871,7.5503,7.6568,7.7267,7.7865,7.8421,7.8956,7.957,8.0412,8.1003,0.002093181818181729,0.0,-0.1354,-0.1097,-0.0497,-0.0293,-0.0125,0.0035,0.0203,0.0381,0.0599,0.0888,0.1077,0.020632838440535074,0.0,-1.8327,-1.481,-0.6443,-0.3804,-0.1641,0.042,0.2575,0.4886,0.7724,1.1453,1.393,0.1091,0.1052,0.0651,0.0633,0.0634,0.0619,0.062,0.0634,0.066,0.076,0.0814,1.5071,1.4438,0.8386,0.8146,0.8094,0.7897,0.79,0.8119,0.8532,0.9851,1.0628
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,7.7491579999999995,0.0,7.2601,7.372,7.5477,7.6514,7.7278,7.7895,7.8405,7.8961,7.9582,8.0445,8.1049,0.002093181818181729,0.0,-0.1172,-0.0939,-0.0441,-0.0256,-0.0102,0.0043,0.0201,0.0367,0.0559,0.0828,0.1022,0.020632838440535074,0.0,-1.5817,-1.2633,-0.5721,-0.3299,-0.1315,0.0545,0.2571,0.4719,0.7222,1.0677,1.3193,0.0983,0.0938,0.0598,0.0566,0.0557,0.0547,0.0555,0.0578,0.0589,0.0699,0.0753,1.3565,1.2836,0.772,0.7246,0.712,0.698,0.7086,0.7386,0.7602,0.9046,0.9844
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,7.7491579999999995,0.0,7.2506,7.3619,7.5497,7.6555,7.7299,7.7889,7.8429,7.8977,7.9619,8.0477,8.1136,0.002093181818181729,0.0,-0.1071,-0.0852,-0.0437,-0.0254,-0.0099,0.0032,0.0169,0.0327,0.0512,0.0753,0.0945,0.020632838440535074,0.0,-1.4408,-1.1429,-0.5684,-0.3285,-0.1309,0.0388,0.2148,0.4195,0.6608,0.9751,1.2259,0.0863,0.0817,0.0546,0.0522,0.0512,0.0506,0.0517,0.053,0.0548,0.0622,0.0679,1.191,1.1201,0.7059,0.6702,0.655,0.6437,0.6569,0.6758,0.7065,0.8081,0.8902
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,7.7491579999999995,0.0,7.2299,7.3538,7.5498,7.6522,7.7299,7.7886,7.842,7.8995,7.9631,8.0522,8.12,0.002093181818181729,0.0,-0.0958,-0.0752,-0.0401,-0.0226,-0.0082,0.0049,0.0186,0.0328,0.0495,0.0716,0.088,0.020632838440535074,0.0,-1.2813,-1.0016,-0.5195,-0.2927,-0.1078,0.0597,0.2336,0.4197,0.6391,0.9304,1.1459,0.0755,0.0732,0.0509,0.048,0.046,0.0462,0.0465,0.0484,0.0502,0.0553,0.0589,1.0381,0.9963,0.6572,0.6156,0.5854,0.5851,0.5872,0.6166,0.6478,0.7184,0.774
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,7.7491579999999995,0.0,7.2219,7.348,7.5487,7.6535,7.7303,7.7909,7.8429,7.8998,7.9652,8.0523,8.1235,0.002093181818181729,0.0,-0.0866,-0.0666,-0.0377,-0.021,-0.006,0.0051,0.016,0.0281,0.0445,0.0658,0.0837,0.020632838440535074,0.0,-1.1561,-0.8827,-0.4876,-0.2713,-0.0791,0.0631,0.2025,0.3584,0.5736,0.8549,1.0898,0.0656,0.0625,0.0483,0.0457,0.0429,0.041,0.0419,0.0448,0.0484,0.0541,0.0575,0.8988,0.8448,0.6221,0.5867,0.5453,0.5183,0.5319,0.5732,0.6248,0.7041,0.7573
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,81.393158,0.0,19.3906,22.121,27.5819,34.9123,44.1122,53.3121,72.0158,90.7195,119.998,159.8511,179.7776,1.4625086363636406,0.0,-39.1153,-36.6151,-26.7792,-19.7505,-14.186,-7.377,0.8773,14.5757,34.029,69.7551,85.8745,-2.2697845036669904,0.0,-104.7136,-94.0242,-68.9926,-52.7397,-38.6198,-24.3749,-8.5074,7.9944,21.5167,34.5666,38.6872,51.7687,49.3921,39.5043,34.4421,30.0392,26.1398,26.3955,31.5372,41.8957,61.6581,67.6576,116.6295,110.6802,95.9449,87.2676,78.4924,69.6444,59.3744,49.0981,40.9963,34.1133,32.5039
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,81.393158,0.0,14.69,17.2958,22.4109,28.6379,36.9274,48.5903,65.7502,90.6117,125.8785,178.9902,224.5714,1.4625086363636406,0.0,-36.0508,-29.2844,-20.0719,-14.0135,-8.911,-4.1708,2.5024,11.7223,26.7448,51.3914,61.3225,-2.2697845036669904,0.0,-65.4086,-58.0476,-40.7815,-29.1001,-19.0587,-9.8887,0.0636,8.9695,17.8328,27.1034,30.6193,46.4483,41.0556,30.801,25.2317,20.3546,17.5092,17.8959,22.7262,33.1424,48.4841,52.4282,64.3719,61.9871,54.0125,48.5223,43.5226,39.7165,35.9681,33.2347,30.1551,27.3742,26.077
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,81.393158,0.0,12.9217,15.6461,20.6536,26.2967,33.9096,44.5777,62.5392,88.5904,127.0387,188.2067,239.04,1.4625086363636406,0.0,-31.2563,-25.3431,-15.4968,-10.1809,-5.8206,-1.7238,3.5138,10.7395,22.0892,40.8596,49.3359,-2.2697845036669904,0.0,-47.0174,-40.0194,-27.9004,-19.2501,-11.8138,-4.8932,1.9664,9.1145,16.2548,24.3933,27.9275,39.8981,35.1402,24.3309,19.5809,15.433,12.7579,13.8551,18.5302,27.2102,40.1554,42.8049,46.5478,43.409,38.4559,35.2957,32.2461,30.0819,28.5274,27.0071,25.1003,22.5846,21.9837
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,81.393158,0.0,12.3229,14.8813,19.598,25.2203,32.6958,43.9173,61.572,88.4643,128.7553,192.0723,240.9205,1.4625086363636406,0.0,-28.8379,-21.59,-13.9516,-8.8635,-4.8546,-1.3378,3.795,10.2585,19.9186,36.0362,45.4956,-2.2697845036669904,0.0,-40.3033,-33.7297,-23.0876,-15.679,-8.9728,-2.9333,3.4159,9.5864,16.0977,23.0331,26.627,38.6883,30.9675,22.116,16.8708,13.5605,11.5491,12.8205,17.0557,24.9118,36.4438,39.6447,37.7934,35.7,31.7333,29.3501,26.7646,25.0937,24.1058,22.8674,22.059,20.9356,20.2578
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,81.393158,0.0,11.8954,14.5176,19.3656,24.9743,32.2186,43.4807,61.2673,88.5411,131.1555,195.8817,247.7872,1.4625086363636406,0.0,-27.0189,-19.7811,-12.5082,-7.7187,-4.2986,-1.106,3.0303,8.4486,17.218,31.2733,39.2937,-2.2697845036669904,0.0,-36.2666,-29.8756,-20.3217,-13.6167,-7.7006,-2.1299,3.2329,8.478,14.2558,20.3544,23.8399,34.2432,27.0316,19.1881,14.5006,11.549,9.3235,10.2145,14.1367,21.484,31.1264,34.1144,32.6323,30.4209,26.7011,24.6748,22.3898,20.8939,20.0806,19.7193,19.2269,18.3549,17.9864
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,81.393158,0.0,11.6383,14.2408,19.3342,24.6875,31.6929,42.7436,60.7589,89.217,132.837,197.7891,252.46,1.4625086363636406,0.0,-25.5479,-18.6507,-12.2004,-7.5228,-4.098,-1.0677,2.8648,7.7841,15.7679,28.3336,35.4342,-2.2697845036669904,0.0,-32.1993,-26.661,-18.2238,-12.0787,-6.8462,-2.0264,2.9797,7.6411,12.6707,18.5444,21.75,31.6603,25.0802,18.1247,13.8154,10.7365,8.8239,9.6253,13.6479,20.5184,29.7712,32.487,28.9422,27.3931,24.2462,22.1279,20.6311,19.6335,19.1303,18.6281,18.3592,17.897,17.594
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,81.393158,0.0,11.4385,14.2403,19.1241,24.2426,30.9679,41.5944,59.7055,89.6065,135.1814,201.7577,253.1241,1.4625086363636406,0.0,-22.6309,-16.5317,-10.6074,-6.3639,-3.2792,-0.7427,2.6493,6.7127,13.2003,24.0929,30.7049,-2.2697845036669904,0.0,-27.5859,-22.744,-15.4963,-10.2953,-5.7243,-1.5023,2.6647,6.6978,11.1268,16.2789,19.4003,28.1759,21.9749,16.3322,11.9926,8.8495,7.359,8.1114,11.2676,16.8862,25.052,27.6079,23.9003,22.4716,20.1552,18.3168,16.9862,16.2556,15.6699,15.531,15.4929,15.0962,14.87
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,81.393158,0.0,11.2659,14.0644,19.0483,24.2991,30.973,41.4847,59.186,89.1794,134.602,201.2818,257.2278,1.4625086363636406,0.0,-20.6131,-14.7848,-9.1052,-5.5876,-2.6781,-0.4889,2.3619,6.2928,11.8818,21.4565,27.3186,-2.2697845036669904,0.0,-24.9019,-20.5682,-13.9644,-9.068,-5.0201,-1.3772,2.3595,6.0573,10.3802,14.9404,17.7345,23.8232,18.8001,13.2867,10.0598,7.2008,6.1413,7.5478,11.0119,15.829,22.8679,24.9187,20.3807,19.3639,17.2498,15.9589,15.1254,14.6013,14.2633,14.2193,14.0096,13.6909,13.6595
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,54760.23958,0.0,8165.2112,10853.3884,16229.7428,23507.168,32685.664,41864.16,55764.672,69665.184,87764.372,110062.236,121211.168,730.763990909087,0.0,-25144.8913,-23705.0374,-19420.2452,-15027.5668,-10203.642,-3223.1846,5233.1026,14621.1754,22829.2934,36218.6306,44631.9417,-8.790797872493387,0.0,-657.5272,-596.5139,-355.865,-169.4468,-91.5547,-34.633,-0.5962,15.5127,25.3263,35.1447,40.105,26777.3055,25763.9872,23939.2132,22488.2506,21325.281,22847.492,26329.4598,29714.0583,31947.9803,36372.2115,38319.7684,960.7549,889.5547,517.1157,259.4232,154.3469,91.1371,56.7408,45.7094,41.1332,35.4356,33.6964
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,54760.23958,0.0,3339.7124,4736.8189,9205.4966,16138.6157,26043.53,39471.505,55604.54,73882.556,95364.16,121419.04,139332.82,730.763990909087,0.0,-19913.8665,-17713.554,-13629.009,-9642.0255,-5762.664,-1155.2646,5024.5531,11019.2889,17028.7159,26456.0562,31980.6718,-8.790797872493387,0.0,-262.9326,-225.7645,-144.7637,-76.6862,-43.1635,-15.116,3.6297,14.161,22.4137,31.4562,35.7567,20427.1164,19280.155,17220.925,15501.9106,14570.2095,15447.0692,18249.8517,20650.2601,22304.6269,25404.0579,26686.2884,393.2155,348.3452,241.9316,140.488,95.7395,60.0611,40.6845,34.4337,32.4585,30.0732,29.1717
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,54760.23958,0.0,2233.9833,3589.5388,7540.0376,14285.688,24314.246,38215.69,55500.97,75438.808,97396.008,125006.2,145272.45,730.763990909087,0.0,-17649.6209,-15374.8204,-11339.4664,-7987.513,-4617.5855,-450.9714,4547.5334,9350.5511,14478.7717,22239.2192,27040.1511,-8.790797872493387,0.0,-176.5964,-152.1949,-93.9339,-54.3205,-30.4272,-10.941,3.0197,11.78,19.6312,28.0698,32.4366,17879.4545,16758.1182,14573.5567,13144.3352,11877.7896,12234.9096,14568.7046,16355.8066,18028.3001,20775.6277,21793.1153,240.8769,218.5219,147.1904,95.564,69.1644,46.4379,33.5811,29.5401,28.3329,26.8348,26.2769
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,54760.23958,0.0,1681.8732,2696.251,6201.9988,12475.75,22649.196,37136.415,54843.212,75121.0,98404.1,127740.03,148723.755,730.763990909087,0.0,-15956.9004,-13449.7562,-9463.232,-6484.0496,-3525.2154,-182.6662,4036.2795,8341.9078,13034.3086,20194.9302,25019.4435,-8.790797872493387,0.0,-122.8797,-98.8685,-61.6294,-35.5883,-18.8551,-4.9294,5.5996,13.0878,19.9241,27.3126,31.8281,15739.3369,14505.4989,11956.723,10526.1263,9640.2767,10000.8624,11588.9061,13396.7498,15043.6118,17929.6879,19168.4429,153.2713,132.5402,95.0257,67.1941,49.8731,35.2763,27.3036,25.2608,24.6144,24.185,23.8276
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,54760.23958,0.0,1501.3436,2340.8688,5634.6848,11621.662,21321.84,35331.73,53851.428,75432.12,99168.06,129711.3,151642.58,730.763990909087,0.0,-14152.9704,-11732.9952,-8418.036,-5610.8776,-2797.9258,318.782,4312.816,7914.7384,11911.2822,17720.7994,22336.7722,-8.790797872493387,0.0,-96.275,-77.2713,-48.4532,-28.6604,-14.6629,-2.8877,6.109,12.6751,19.2422,26.346,30.9406,14391.5348,13328.503,11506.6076,10035.9608,9135.2705,9779.2831,11374.6354,12803.5477,14075.4923,16149.2178,17509.7761,136.2377,122.2027,82.7591,58.3261,44.0494,32.5835,26.3031,24.3239,23.8578,23.7123,23.2295
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,54760.23958,0.0,1372.9268,2177.0796,5556.3202,11348.568,20990.24,35545.415,54472.732,75807.74,99756.8,129958.36,154371.92,730.763990909087,0.0,-13149.0642,-10697.7797,-7450.6029,-4912.376,-2467.1624,174.8769,3678.7164,7047.033,10482.5779,16292.9763,19971.4818,-8.790797872493387,0.0,-84.5715,-64.9755,-42.5378,-25.5392,-13.1221,-2.7772,5.4112,11.8092,17.459,23.9961,28.3316,12459.0075,11544.0057,9778.4999,8562.5381,7762.2759,8267.3295,9768.4219,11033.5002,12301.8068,14594.5756,15682.2706,105.7359,90.8939,68.3054,49.8426,38.1944,28.6595,23.3117,21.4706,21.3591,21.3889,21.5044
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,54760.23958,0.0,1256.1543,1868.4179,4933.876,10720.717,20440.71,35731.835,55682.82,78474.02,102125.12,133583.63,157994.45,730.763990909087,0.0,-12821.7197,-10385.6651,-7403.3462,-5038.7371,-2765.3463,-388.595,2438.1857,5341.7345,8585.5678,13247.8488,16809.1128,-8.790797872493387,0.0,-64.5671,-50.0772,-32.8622,-20.1461,-10.3155,-2.58,4.0015,9.49,15.0106,21.1554,25.6712,11925.6613,10677.2483,9080.9765,7889.4372,7321.4808,7302.7493,8486.5426,9521.4236,10575.0601,12703.6034,13778.1827,72.5401,63.3171,48.8624,36.9765,28.1626,22.869,19.9651,19.2885,19.7053,20.1901,20.2471
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,54760.23958,0.0,1229.4524,1777.9767,4791.436,10408.912,20029.894,35250.535,55598.7,78923.2,102308.8,133812.3,159386.39,730.763990909087,0.0,-11625.6315,-9502.4128,-6681.1058,-4452.5677,-2400.5007,-67.5961,2333.8044,4795.703,7686.5224,11968.2244,15037.7037,-8.790797872493387,0.0,-56.9844,-43.8801,-28.3592,-17.5603,-9.2523,-2.215,3.8428,8.8396,13.8622,19.9477,24.0561,11080.4636,10039.0629,8557.2168,7330.3152,6826.8031,6880.002,7742.6645,8470.3079,9635.4891,11464.5586,12373.5107,66.2886,57.397,42.0722,33.4517,25.7943,21.1718,18.7991,18.1047,18.4563,19.172,19.304
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,2.276322,0.0,1.1021,1.1966,1.3855,1.6058,1.8574,2.109,2.4194,2.7298,3.0877,3.4931,3.6958,0.033240454545454594,0.0,-0.5486,-0.4845,-0.4016,-0.3227,-0.1414,0.0133,0.1236,0.3104,0.524,0.8154,0.9547,0.1577763147205734,0.0,-43.4834,-35.6552,-28.2272,-22.7641,-9.9645,-2.3447,2.6207,9.5933,15.7871,22.5323,25.2136,0.5642,0.556,0.5273,0.4967,0.5475,0.5783,0.5814,0.634,0.6837,0.7541,0.7789,45.5782,43.4185,38.8792,36.556,32.4749,28.951,27.0257,24.2576,21.7801,19.6879,19.2207
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,2.276322,0.0,0.9495,1.0538,1.2514,1.4837,1.7657,2.0836,2.435,2.8293,3.2714,3.7772,4.1108,0.033240454545454594,0.0,-0.4429,-0.3823,-0.2902,-0.2139,-0.0932,0.0136,0.101,0.2288,0.3836,0.5802,0.6724,0.1577763147205734,0.0,-30.6936,-25.2891,-17.9721,-12.5763,-5.621,-0.568,3.282,7.8661,12.5029,17.8461,20.013,0.4105,0.404,0.3813,0.3657,0.4019,0.4225,0.4258,0.4506,0.4884,0.5477,0.5626,29.0739,28.1225,25.1057,23.4977,21.2483,20.0206,19.0918,17.6041,16.4808,15.8362,15.5539
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,2.276322,0.0,0.9146,1.0258,1.2038,1.4288,1.7203,2.058,2.4178,2.8352,3.3257,3.8993,4.2521,0.033240454545454594,0.0,-0.3859,-0.324,-0.2378,-0.1683,-0.0704,0.018,0.0999,0.197,0.3234,0.4824,0.5643,0.1577763147205734,0.0,-25.1065,-19.8443,-13.739,-9.0911,-4.1605,-0.18,3.2112,6.9043,10.7063,15.2369,17.5608,0.3451,0.3347,0.3097,0.2914,0.3202,0.3288,0.3423,0.3614,0.4006,0.4453,0.4569,23.1899,22.349,19.6195,18.1145,16.277,15.3291,14.8517,14.0835,13.6026,13.4147,13.5161
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,2.276322,0.0,0.8903,0.997,1.1579,1.391,1.7025,2.06,2.4444,2.8759,3.3814,4.0036,4.3792,0.033240454545454594,0.0,-0.362,-0.3002,-0.2177,-0.1482,-0.0665,0.01,0.0793,0.163,0.2645,0.3976,0.4782,0.1577763147205734,0.0,-22.2194,-17.1641,-11.6647,-7.3788,-3.4274,-0.2548,2.8329,6.1169,9.4859,13.5749,16.0966,0.3045,0.2987,0.2746,0.251,0.2641,0.2749,0.2769,0.2956,0.3266,0.3727,0.3839,18.6097,17.8174,15.4397,14.0832,13.1118,12.6149,12.1302,11.8364,11.7544,12.1031,12.2452
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,2.276322,0.0,0.8719,0.9895,1.1404,1.3672,1.6839,2.0314,2.4049,2.8372,3.353,3.989,4.3892,0.033240454545454594,0.0,-0.3091,-0.2513,-0.1732,-0.1121,-0.0364,0.0316,0.0958,0.1703,0.2644,0.3821,0.4601,0.1577763147205734,0.0,-19.4226,-14.4737,-9.1303,-5.4227,-2.1147,0.8573,3.6099,6.4526,9.5281,13.2404,15.7714,0.2684,0.2617,0.2372,0.2191,0.2343,0.2427,0.2495,0.263,0.2907,0.3294,0.3392,16.6379,15.611,13.5035,12.1717,11.3358,10.794,10.6593,10.4657,10.5362,10.9483,11.2582
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,2.276322,0.0,0.8574,0.9801,1.1232,1.3474,1.6651,2.036,2.4191,2.8691,3.3805,4.037,4.4507,0.033240454545454594,0.0,-0.2916,-0.235,-0.1637,-0.1076,-0.0385,0.0258,0.0854,0.154,0.2356,0.3462,0.4133,0.1577763147205734,0.0,-17.7404,-13.2401,-8.3109,-4.9295,-1.8339,0.7641,3.4353,6.09,8.9377,12.5478,14.8581,0.2549,0.2471,0.2318,0.2153,0.2237,0.2274,0.231,0.246,0.2714,0.3074,0.318,15.3514,14.2728,12.4209,11.4132,10.8613,10.3916,10.2136,9.9811,10.1258,10.7285,10.9644
